city,population,lat,lon,bundesland
Dreis,1368,49.941111111,6.817222222,Rheinland-Pfalz
Bechtolsheim,1819,49.804166666,8.193888888,Rheinland-Pfalz
Dorsel,177,50.379444444,6.791666666,Rheinland-Pfalz
Ergeshausen,137,50.271944444,7.941666666,Rheinland-Pfalz
Albessen,150,49.518611111,7.33,Rheinland-Pfalz
Eisighofen,284,50.24,8.020555555,Rheinland-Pfalz
Dennweiler-Frohnbach,274,49.578333333,7.385555555,Rheinland-Pfalz
Aschbach,296,49.600277777,7.576944444,Rheinland-Pfalz
Kempenich,1895,50.419722222,7.118888888,Rheinland-Pfalz
Ratzert,245,50.641944444,7.611666666,Rheinland-Pfalz
Eschfeld,196,50.1125,6.200277777,Rheinland-Pfalz
Ehweiler,169,49.521111111,7.360555555,Rheinland-Pfalz
Hoppstädten,281,49.691666666,7.535555555,Rheinland-Pfalz
Biesdorf,242,49.8875,6.304722222,Rheinland-Pfalz
Herren-Sulzbach,153,49.649722222,7.529722222,Rheinland-Pfalz
Hoffeld,303,50.371111111,6.82,Rheinland-Pfalz
Eichenbach,78,50.43,6.811666666,Rheinland-Pfalz
Welkenbach,156,50.633333333,7.726388888,Rheinland-Pfalz
Biebrich,336,50.303055555,7.954444444,Rheinland-Pfalz
Hohenöllen,353,49.62,7.627777777,Rheinland-Pfalz
Mehring,2536,49.796944444,6.825833333,Rheinland-Pfalz
Franzenheim,377,49.685277777,6.6875,Rheinland-Pfalz
Dahnen,340,50.073888888,6.146666666,Rheinland-Pfalz
Nauroth,1253,50.700555555,7.876111111,Rheinland-Pfalz
Nerzweiler,107,49.604444444,7.553888888,Rheinland-Pfalz
Heidesheim am Rhein,7534,50.0,8.125833333,Rheinland-Pfalz
Föckelberg,344,49.524444444,7.49,Rheinland-Pfalz
Herschbroich,265,50.366388888,6.968333333,Rheinland-Pfalz
Burgbrohl,3304,50.458888888,7.278888888,Rheinland-Pfalz
Herschweiler-Pettersheim,1294,49.476944444,7.349722222,Rheinland-Pfalz
Bannberscheid,683,50.474444444,7.837777777,Rheinland-Pfalz
Ebertshausen,130,50.2825,7.981666666,Rheinland-Pfalz
Herbstmühle,15,50.002777777,6.223333333,Rheinland-Pfalz
Wernersberg,1110,49.189444444,7.928333333,Rheinland-Pfalz
Hausweiler,41,49.6475,7.565555555,Rheinland-Pfalz
Honerath,161,50.377777777,6.899166666,Rheinland-Pfalz
Eßweiler,384,49.558888888,7.564722222,Rheinland-Pfalz
Böbingen,770,49.284722222,8.236944444,Rheinland-Pfalz
Kottenborn,184,50.353333333,6.900555555,Rheinland-Pfalz
Enzen,33,49.921666666,6.369444444,Rheinland-Pfalz
Harthausen,3197,49.294166666,8.3525,Rheinland-Pfalz
Ehlscheid,1546,50.516111111,7.468055555,Rheinland-Pfalz
Hennweiler,1192,49.82,7.435,Rheinland-Pfalz
Halsdorf,109,49.929444444,6.374722222,Rheinland-Pfalz
Gentingen,98,49.901388888,6.235833333,Rheinland-Pfalz
Dietrichingen,348,49.188888888,7.414444444,Rheinland-Pfalz
Strohn,510,50.110277777,6.9225,Rheinland-Pfalz
Neu-Bamberg,940,49.798333333,7.922222222,Rheinland-Pfalz
Nattenheim,598,50.021388888,6.519166666,Rheinland-Pfalz
Wiesbach,479,49.333333333,7.453333333,Rheinland-Pfalz
Kleinbundenbach,437,49.310833333,7.439722222,Rheinland-Pfalz
Malbergweich,381,50.054722222,6.554444444,Rheinland-Pfalz
Hardert,876,50.518611111,7.517777777,Rheinland-Pfalz
Niederburg,659,50.118888888,7.698055555,Rheinland-Pfalz
Kerzenheim,2094,49.576388888,8.059444444,Rheinland-Pfalz
Walshausen,317,49.209722222,7.481944444,Rheinland-Pfalz
Blankenrath,1703,50.039166666,7.302222222,Rheinland-Pfalz
Hanhofen,2579,49.316666666,8.345277777,Rheinland-Pfalz
Hefersweiler,566,49.604166666,7.687222222,Rheinland-Pfalz
Neidenbach,894,50.093333333,6.555,Rheinland-Pfalz
Flomborn,1063,49.690555555,8.149166666,Rheinland-Pfalz
Maxdorf,7224,49.481944444,8.29,Rheinland-Pfalz
Hinterweidenthal,1536,49.197777777,7.756666666,Rheinland-Pfalz
Erzenhausen,755,49.5,7.616666666,Rheinland-Pfalz
Betteldorf,257,50.252222222,6.755833333,Rheinland-Pfalz
Hochdorf-Assenheim,3313,49.418888888,8.280555555,Rheinland-Pfalz
Weisel,1008,50.12,7.801388888,Rheinland-Pfalz
Freisbach,1168,49.271666666,8.271666666,Rheinland-Pfalz
Rodenbach,3346,49.473611111,7.651666666,Rheinland-Pfalz
Waxweiler,1102,50.091666666,6.364444444,Rheinland-Pfalz
Erlenbach bei Kandel,719,49.110555555,8.185833333,Rheinland-Pfalz
Welschneudorf,969,50.373333333,7.798055555,Rheinland-Pfalz
Brimingen,108,49.97,6.365,Rheinland-Pfalz
Riedelberg,453,49.177777777,7.446944444,Rheinland-Pfalz
Wolsfeld,1122,49.906111111,6.467222222,Rheinland-Pfalz
Ernst,557,50.144722222,7.225277777,Rheinland-Pfalz
Mauschbach,302,49.185555555,7.393055555,Rheinland-Pfalz
Freckenfeld,1577,49.064722222,8.113888888,Rheinland-Pfalz
Bassenheim,2967,50.359722222,7.461666666,Rheinland-Pfalz
Ilbesheim,607,49.69,8.075277777,Rheinland-Pfalz
Schankweiler,203,49.898888888,6.384166666,Rheinland-Pfalz
Hambach,508,50.398055555,7.981111111,Rheinland-Pfalz
Ernzen,415,49.841666666,6.425555555,Rheinland-Pfalz
Hatzenbühl,2947,49.110277777,8.243611111,Rheinland-Pfalz
Neupotz,1882,49.117777777,8.319166666,Rheinland-Pfalz
Birkenheide,3115,49.4825,8.264444444,Rheinland-Pfalz
Michelbach,549,50.683055555,7.662777777,Rheinland-Pfalz
Dannstadt-Schauernheim,7462,49.428055555,8.316111111,Rheinland-Pfalz
Arzbach,1684,50.38,7.75,Rheinland-Pfalz
Fließem,697,50.022777777,6.542777777,Rheinland-Pfalz
Niederbreitbach,1526,50.531944444,7.417777777,Rheinland-Pfalz
Herxheimweyher,581,49.1525,8.256944444,Rheinland-Pfalz
Heckenmünster,144,49.909166666,6.787777777,Rheinland-Pfalz
Battweiler,651,49.276111111,7.463611111,Rheinland-Pfalz
Attenhausen,403,50.291944444,7.876388888,Rheinland-Pfalz
Enkenbach-Alsenborn,7166,49.490555555,7.9025,Rheinland-Pfalz
Waigandshain,225,50.644722222,8.085277777,Rheinland-Pfalz
Neuheilenbach,261,50.113888888,6.560833333,Rheinland-Pfalz
Niederdürenbach,972,50.456388888,7.183055555,Rheinland-Pfalz
Sinspelt,408,49.973611111,6.321944444,Rheinland-Pfalz
Büdesheim,542,50.216666666,6.55,Rheinland-Pfalz
Kaltenholzhausen,564,50.301666666,8.107222222,Rheinland-Pfalz
Frücht,569,50.313611111,7.6775,Rheinland-Pfalz
Kaltenengers,2232,50.417222222,7.543611111,Rheinland-Pfalz
Heilenbach,108,50.064722222,6.465555555,Rheinland-Pfalz
Wallersheim,740,50.203888888,6.529444444,Rheinland-Pfalz
Flacht,998,50.345277777,8.050277777,Rheinland-Pfalz
Dörnberg,460,50.325555555,7.883611111,Rheinland-Pfalz
Etteldorf,23,50.030555555,6.573055555,Rheinland-Pfalz
Datzeroth,307,50.506666666,7.428055555,Rheinland-Pfalz
Orenhofen,1437,49.896944444,6.6525,Rheinland-Pfalz
Roschbach,874,49.247777777,8.118055555,Rheinland-Pfalz
Niedermohr,1512,49.457777777,7.467777777,Rheinland-Pfalz
Fohren-Linden,328,49.5875,7.289722222,Rheinland-Pfalz
Berglangenbach,457,49.599444444,7.2525,Rheinland-Pfalz
Roth an der Our,244,49.924444444,6.225555555,Rheinland-Pfalz
Ellenz-Poltersdorf,829,50.114166666,7.233888888,Rheinland-Pfalz
Langenscheid,510,50.356944444,7.953055555,Rheinland-Pfalz
Dittweiler,858,49.429444444,7.336666666,Rheinland-Pfalz
Mesenich,301,50.0975,7.197777777,Rheinland-Pfalz
Desloch,319,49.718611111,7.629166666,Rheinland-Pfalz
Dachsenhausen,978,50.254166666,7.726666666,Rheinland-Pfalz
Niederdreisbach,859,50.748611111,7.925833333,Rheinland-Pfalz
Wilsecker,175,50.0275,6.583333333,Rheinland-Pfalz
Hümmel,491,50.461388888,6.778333333,Rheinland-Pfalz
Niederraden,48,49.981944444,6.328611111,Rheinland-Pfalz
Wißmannsdorf,840,49.987777777,6.443611111,Rheinland-Pfalz
Rech,519,50.513333333,7.036388888,Rheinland-Pfalz
Kretz,723,50.395833333,7.361666666,Rheinland-Pfalz
Becheln,655,50.293055555,7.718055555,Rheinland-Pfalz
Holsthum,635,49.891666666,6.413333333,Rheinland-Pfalz
Ehlenz,470,50.041388888,6.471111111,Rheinland-Pfalz
Beilingen,393,49.953888888,6.6625,Rheinland-Pfalz
Faid,1054,50.144722222,7.119166666,Rheinland-Pfalz
Maring-Noviand,1441,49.928055555,6.997777777,Rheinland-Pfalz
Heuchelheim bei Frankenthal,1283,49.564722222,8.292222222,Rheinland-Pfalz
Kemmenau,488,50.347777777,7.750833333,Rheinland-Pfalz
Kamp-Bornhofen,1570,50.225,7.622222222,Rheinland-Pfalz
Eisenach,392,49.851666666,6.508888888,Rheinland-Pfalz
Idesheim,431,49.874722222,6.573333333,Rheinland-Pfalz
Hahnweiler,186,49.574444444,7.222222222,Rheinland-Pfalz
Rengsdorf,2930,50.502222222,7.497222222,Rheinland-Pfalz
Wallendorf,354,49.879444444,6.289444444,Rheinland-Pfalz
Löf,1467,50.234722222,7.443055555,Rheinland-Pfalz
Kleinsteinhausen,761,49.199166666,7.4725,Rheinland-Pfalz
Schalkenmehren,635,50.167777777,6.860833333,Rheinland-Pfalz
Nickenich,3663,50.413333333,7.329722222,Rheinland-Pfalz
Wirfus,224,50.201666666,7.206111111,Rheinland-Pfalz
Almersbach,398,50.674444444,7.633333333,Rheinland-Pfalz
Waldbreitbach,1887,50.5525,7.418333333,Rheinland-Pfalz
Dunzweiler,850,49.415833333,7.305555555,Rheinland-Pfalz
Baustert,454,49.978333333,6.39,Rheinland-Pfalz
Eckersweiler,178,49.559166666,7.291388888,Rheinland-Pfalz
Göllheim,3879,49.592222222,8.048333333,Rheinland-Pfalz
Balesfeld,217,50.103935,6.535536,Rheinland-Pfalz
Usch,55,50.105277777,6.602222222,Rheinland-Pfalz
Medard,470,49.668055555,7.614444444,Rheinland-Pfalz
Weiler bei Monzingen,443,49.810555555,7.561944444,Rheinland-Pfalz
Dockendorf,239,49.925833333,6.457222222,Rheinland-Pfalz
Niersbach,729,49.940277777,6.7425,Rheinland-Pfalz
Warmsroth,531,49.956111111,7.788333333,Rheinland-Pfalz
Berndroth,416,50.2375,7.968611111,Rheinland-Pfalz
Wickenrodt,160,49.816111111,7.359166666,Rheinland-Pfalz
Kludenbach,118,49.988611111,7.369444444,Rheinland-Pfalz
Hottenbach,538,49.825,7.298055555,Rheinland-Pfalz
Hommerdingen,88,49.909166666,6.320833333,Rheinland-Pfalz
Walterschen,161,50.687222222,7.562777777,Rheinland-Pfalz
Relsberg,183,49.594166666,7.669166666,Rheinland-Pfalz
Welchweiler,182,49.576944444,7.506388888,Rheinland-Pfalz
Börfink,173,49.688611111,7.080555555,Rheinland-Pfalz
Schloßböckelheim,381,49.806111111,7.743611111,Rheinland-Pfalz
Hemmelzen,309,50.691666666,7.579722222,Rheinland-Pfalz
Hergenfeld,502,49.903888888,7.7625,Rheinland-Pfalz
Waldgrehweiler,225,49.669722222,7.743333333,Rheinland-Pfalz
Niederhambach,314,49.684444444,7.208611111,Rheinland-Pfalz
Holzbach,558,49.955833333,7.5325,Rheinland-Pfalz
Königsau,63,49.856666666,7.488333333,Rheinland-Pfalz
Rodder,239,50.393888888,6.859722222,Rheinland-Pfalz
Berzhausen,203,50.655277777,7.568888888,Rheinland-Pfalz
Reckershausen,357,49.983611111,7.402777777,Rheinland-Pfalz
Kalkofen,163,49.733055555,7.835555555,Rheinland-Pfalz
Heidenburg,712,49.798888888,6.918055555,Rheinland-Pfalz
Rehweiler,435,49.485555555,7.441666666,Rheinland-Pfalz
Dillendorf,556,49.925,7.383611111,Rheinland-Pfalz
Werkhausen,235,50.722777777,7.535555555,Rheinland-Pfalz
Spabrücken,1176,49.898888888,7.7125,Rheinland-Pfalz
Waldmühlen,326,50.587222222,8.063611111,Rheinland-Pfalz
Welterod,466,50.1325,7.889444444,Rheinland-Pfalz
Birkenbeul,433,50.738888888,7.622222222,Rheinland-Pfalz
Niedermoschel,505,49.735,7.795833333,Rheinland-Pfalz
Niederpierscheid,36,50.078888888,6.373055555,Rheinland-Pfalz
Neustadt/Westerwald,575,50.624541,8.038585,Rheinland-Pfalz
Helmeroth,209,50.740833333,7.736666666,Rheinland-Pfalz
Lollschied,187,50.257222222,7.869722222,Rheinland-Pfalz
Ellern,908,49.985,7.644444444,Rheinland-Pfalz
Hainau,161,50.2225,7.781666666,Rheinland-Pfalz
Dauwelshausen,89,50.003611111,6.185,Rheinland-Pfalz
Wölferlingen,475,50.564444444,7.851111111,Rheinland-Pfalz
Bollenbach,128,49.841944444,7.352222222,Rheinland-Pfalz
Kesfeld,75,50.153055555,6.233055555,Rheinland-Pfalz
Bergenhausen,112,50.024444444,7.572222222,Rheinland-Pfalz
Mehlingen,3952,49.491944444,7.854166666,Rheinland-Pfalz
Heimweiler,407,49.755,7.493333333,Rheinland-Pfalz
Matzenbach,617,49.495555555,7.460555555,Rheinland-Pfalz
Heinzenbach,436,49.975277777,7.416666666,Rheinland-Pfalz
Reichweiler,547,49.541944444,7.29,Rheinland-Pfalz
Raversbeuren,132,49.958611111,7.227777777,Rheinland-Pfalz
Schönecken,1496,50.155555555,6.465555555,Rheinland-Pfalz
Wahlheim,598,49.717777777,8.106111111,Rheinland-Pfalz
Wiesweiler,404,49.637777777,7.571111111,Rheinland-Pfalz
Bruchhausen,956,50.603888888,7.253055555,Rheinland-Pfalz
Rathsweiler,133,49.598055555,7.458611111,Rheinland-Pfalz
Wonsheim,964,49.783055555,7.9625,Rheinland-Pfalz
Bundenbach,854,49.842777777,7.378611111,Rheinland-Pfalz
Biebern,301,49.992777777,7.442777777,Rheinland-Pfalz
Rinzenberg,318,49.677222222,7.132222222,Rheinland-Pfalz
Kasdorf,232,50.207777777,7.785277777,Rheinland-Pfalz
Niederalben,312,49.606388888,7.466666666,Rheinland-Pfalz
Bretthausen,208,50.671666666,8.076111111,Rheinland-Pfalz
Maitzborn,110,49.934722222,7.435,Rheinland-Pfalz
Edesheim,2451,49.264166666,8.134444444,Rheinland-Pfalz
Kleinmaischeid,1309,50.511666666,7.611111111,Rheinland-Pfalz
Oberroßbach,360,50.654444444,8.039722222,Rheinland-Pfalz
Schmißberg,192,49.6675,7.206666666,Rheinland-Pfalz
Kapellen-Drusweiler,992,49.105,8.030277777,Rheinland-Pfalz
Mutterschied,464,49.983333333,7.569166666,Rheinland-Pfalz
Otterstadt,3439,49.373055555,8.454722222,Rheinland-Pfalz
Spesenroth,153,50.050277777,7.460555555,Rheinland-Pfalz
Schlierschied,170,49.876111111,7.442777777,Rheinland-Pfalz
Lahr,202,49.944166666,6.291111111,Rheinland-Pfalz
Schiersfeld,210,49.694166666,7.763888888,Rheinland-Pfalz
Laufersweiler,801,49.896666666,7.305,Rheinland-Pfalz
Mühlpfad,59,50.1225,7.556666666,Rheinland-Pfalz
Beindersheim,3363,49.562222222,8.323888888,Rheinland-Pfalz
Mermuth,237,50.171388888,7.483888888,Rheinland-Pfalz
Mengerschied,723,49.914166666,7.511388888,Rheinland-Pfalz
Goddert,446,50.549166666,7.746944444,Rheinland-Pfalz
Hentern,452,49.617222222,6.693333333,Rheinland-Pfalz
Oberhosenbach,121,49.814444444,7.331388888,Rheinland-Pfalz
Steinbach am Glan,894,49.452777777,7.385,Rheinland-Pfalz
Westheim,1742,49.249166666,8.324166666,Rheinland-Pfalz
Nasingen,44,49.978611111,6.260833333,Rheinland-Pfalz
Gabsheim,727,49.827777777,8.176111111,Rheinland-Pfalz
Schmelz,16343,49.440708333,6.857930555,Rheinland-Pfalz
Spiesheim,965,49.810277777,8.127222222,Rheinland-Pfalz
Kronweiler,307,49.658611111,7.262222222,Rheinland-Pfalz
Altrip,7764,49.4325,8.503611111,Rheinland-Pfalz
Korweiler,78,50.108333333,7.416388888,Rheinland-Pfalz
Waldfischbach-Burgalben,4720,49.284722222,7.654166666,Rheinland-Pfalz
Gönnersdorf,637,50.481666666,7.266388888,Rheinland-Pfalz
Asbach,152,49.812777777,7.278888888,Rheinland-Pfalz
Neuburg am Rhein,2593,48.988055555,8.249722222,Rheinland-Pfalz
Schwarzen,141,49.961944444,7.331111111,Rheinland-Pfalz
Sitters,94,49.708055555,7.7825,Rheinland-Pfalz
Fußgönheim,2560,49.460277777,8.293611111,Rheinland-Pfalz
Meisburg,235,50.110555555,6.692222222,Rheinland-Pfalz
Oberalben,218,49.578333333,7.400277777,Rheinland-Pfalz
Niehl,73,49.956388888,6.363888888,Rheinland-Pfalz
Gaugrehweiler,526,49.706111111,7.864444444,Rheinland-Pfalz
Monzingen,1534,49.799166666,7.590833333,Rheinland-Pfalz
Münchweiler an der Alsenz,1210,49.549722222,7.8875,Rheinland-Pfalz
Niedert,118,50.127777777,7.543888888,Rheinland-Pfalz
Kail,291,50.185,7.243611111,Rheinland-Pfalz
Nittel,2668,49.6525,6.445277777,Rheinland-Pfalz
Orfgen,243,50.664444444,7.533055555,Rheinland-Pfalz
Lautersheim,607,49.586944444,8.098055555,Rheinland-Pfalz
Gumbsheim,606,49.813967,7.999108,Rheinland-Pfalz
Rödelhausen,124,49.9925,7.330555555,Rheinland-Pfalz
Rödern,187,49.948055555,7.449166666,Rheinland-Pfalz
Lünebach,613,50.138888888,6.348333333,Rheinland-Pfalz
Oppertshausen,131,49.948611111,7.474444444,Rheinland-Pfalz
Burglahr,507,50.618333333,7.497222222,Rheinland-Pfalz
Gemmerich,555,50.227777777,7.757777777,Rheinland-Pfalz
Römerberg,9949,49.287222222,8.397777777,Rheinland-Pfalz
Oberwörresbach,111,49.780555555,7.320555555,Rheinland-Pfalz
Nohen,328,49.641111111,7.243333333,Rheinland-Pfalz
Schornsheim,1611,49.845833333,8.175,Rheinland-Pfalz
Schutzbach,379,50.756666666,7.903055555,Rheinland-Pfalz
Nehren,117,50.08485,7.19046,Rheinland-Pfalz
Mörschbach,345,50.011944444,7.624166666,Rheinland-Pfalz
Sensweiler,406,49.77,7.2,Rheinland-Pfalz
Lemberg (Pfalz),3698,49.170277777,7.650833333,Rheinland-Pfalz
Höheischweiler,819,49.229722222,7.546944444,Rheinland-Pfalz
Grumbach,480,49.656944444,7.556111111,Rheinland-Pfalz
Maikammer,4469,49.306388888,8.129444444,Rheinland-Pfalz
Gieleroth,689,50.667777777,7.680555555,Rheinland-Pfalz
Schneppenbach,223,49.844444444,7.405555555,Rheinland-Pfalz
Sörth,260,50.700277777,7.686388888,Rheinland-Pfalz
Niedersohren,433,49.928611111,7.331666666,Rheinland-Pfalz
Niederwörresbach,814,49.769444444,7.335555555,Rheinland-Pfalz
Leisel,534,49.719722222,7.203888888,Rheinland-Pfalz
Offstein,1905,49.606111111,8.238055555,Rheinland-Pfalz
Dörrenbach,913,49.089936111,7.964336111,Rheinland-Pfalz
Liebshausen,513,50.033333333,7.630555555,Rheinland-Pfalz
Greimersburg,702,50.185,7.139722222,Rheinland-Pfalz
Norath,471,50.126388888,7.576388888,Rheinland-Pfalz
Lustadt,3385,49.244444444,8.274166666,Rheinland-Pfalz
Sosberg,154,50.077777777,7.338611111,Rheinland-Pfalz
Langsur,1850,49.724722222,6.499722222,Rheinland-Pfalz
Seesbach,494,49.848055555,7.545555555,Rheinland-Pfalz
Rieschweiler-Mühlbach,2069,49.246666666,7.504166666,Rheinland-Pfalz
Obergeckler,142,49.974722222,6.292777777,Rheinland-Pfalz
Geilnau,352,50.349444444,7.927222222,Rheinland-Pfalz
Kuhnhöfen,145,50.533333333,7.863055555,Rheinland-Pfalz
Bettendorf,338,50.233333333,7.870833333,Rheinland-Pfalz
Waldsee,5943,49.395555555,8.440555555,Rheinland-Pfalz
Rüssingen,538,49.615555555,8.088055555,Rheinland-Pfalz
Lambsheim,7063,49.513333333,8.2875,Rheinland-Pfalz
Jockgrim,7597,49.095,8.278333333,Rheinland-Pfalz
Ginsweiler,259,49.652777777,7.647777777,Rheinland-Pfalz
Moritzheim,135,50.048055555,7.262222222,Rheinland-Pfalz
Rheinzabern,5086,49.119444444,8.279444444,Rheinland-Pfalz
Gau-Bickelheim,2171,49.835555555,8.017777777,Rheinland-Pfalz
Gauersheim,680,49.662756,8.074695,Rheinland-Pfalz
Nannhausen,618,49.975555555,7.479444444,Rheinland-Pfalz
Puderbach,2487,50.598055555,7.612777777,Rheinland-Pfalz
Hatzenport,611,50.228055555,7.421111111,Rheinland-Pfalz
Prath,299,50.196944444,7.686111111,Rheinland-Pfalz
Thörnich,216,49.833888888,6.838888888,Rheinland-Pfalz
Lingenfeld,5894,49.245277777,8.344166666,Rheinland-Pfalz
Obersteinebach,241,50.590833333,7.498888888,Rheinland-Pfalz
Gehlweiler,212,49.883333333,7.466111111,Rheinland-Pfalz
Rothselberg,611,49.546111111,7.5925,Rheinland-Pfalz
Merxheim,1437,49.794444444,7.562222222,Rheinland-Pfalz
Quirnbach,534,49.473611111,7.421111111,Rheinland-Pfalz
Oberwiesen,566,49.698333333,7.960833333,Rheinland-Pfalz
Linkenbach,580,50.571944444,7.555833333,Rheinland-Pfalz
Muxerath,37,49.991666666,6.27,Rheinland-Pfalz
Schillingen,1206,49.634166666,6.785,Rheinland-Pfalz
Hermersberg,1746,49.323055555,7.633888888,Rheinland-Pfalz
Börsborn,454,49.441388888,7.399722222,Rheinland-Pfalz
Großholbach,964,50.447222222,7.893333333,Rheinland-Pfalz
Wahnwegen,652,49.484722222,7.376111111,Rheinland-Pfalz
Heckhuscheid,158,50.178611111,6.223333333,Rheinland-Pfalz
Lückenburg,103,49.743055555,6.965277777,Rheinland-Pfalz
Eich,3768,49.75,8.398888888,Rheinland-Pfalz
Urschmitt,198,50.118611111,7.062777777,Rheinland-Pfalz
Dorsheim,737,49.925277777,7.873333333,Rheinland-Pfalz
Görgeshausen,945,50.410833333,7.956111111,Rheinland-Pfalz
Mudersbach,5882,50.824722222,7.944722222,Rheinland-Pfalz
Hochspeyer,4738,49.442777777,7.896666666,Rheinland-Pfalz
Gerhardsbrunn,177,49.355,7.522777777,Rheinland-Pfalz
Hellenhahn-Schellenberg,1207,50.612777777,8.026388888,Rheinland-Pfalz
Kalenborn-Scheuern,400,50.259444444,6.603055555,Rheinland-Pfalz
Fiersbach,275,50.698333333,7.495555555,Rheinland-Pfalz
Lug,598,49.1825,7.894166666,Rheinland-Pfalz
Willroth,966,50.568055555,7.528888888,Rheinland-Pfalz
Bayerfeld-Steckweiler,385,49.678611111,7.797777777,Rheinland-Pfalz
Rommersheim,672,50.193611111,6.445,Rheinland-Pfalz
Halbs,357,50.590833333,7.964722222,Rheinland-Pfalz
Bauler,82,49.965,6.207222222,Rheinland-Pfalz
Dhronecken,124,49.725833333,6.982222222,Rheinland-Pfalz
Wallscheid,352,50.099444444,6.884722222,Rheinland-Pfalz
Mehlbach,1123,49.522777777,7.718055555,Rheinland-Pfalz
Hauptstuhl,1205,49.401666666,7.490833333,Rheinland-Pfalz
Auw an der Kyll,110,49.901944444,6.614722222,Rheinland-Pfalz
Friesenhagen,1649,50.903333333,7.810555555,Rheinland-Pfalz
Winterwerb,153,50.238055555,7.741111111,Rheinland-Pfalz
Heiligenroth,1434,50.449722222,7.865,Rheinland-Pfalz
Brieden,152,50.189444444,7.264722222,Rheinland-Pfalz
Brachtendorf,236,50.231944444,7.233055555,Rheinland-Pfalz
Marienrachdorf,1020,50.552222222,7.714444444,Rheinland-Pfalz
Wiebelsheim,569,50.076666666,7.635,Rheinland-Pfalz
Feilbingert,1472,49.78,7.804722222,Rheinland-Pfalz
Gondershausen,1309,50.160555555,7.491388888,Rheinland-Pfalz
Lütz,261,50.161388888,7.360555555,Rheinland-Pfalz
Utzenhain,111,50.131388888,7.64,Rheinland-Pfalz
Arnshöfen,175,50.540555555,7.87,Rheinland-Pfalz
Bodenbach,210,50.313611111,6.848055555,Rheinland-Pfalz
Wilzenberg-Hußweiler,279,49.703333333,7.223055555,Rheinland-Pfalz
Woppenroth,218,49.875555555,7.415,Rheinland-Pfalz
Reitzenhain,347,50.155555555,7.786666666,Rheinland-Pfalz
Forstmehren,164,50.700833333,7.529166666,Rheinland-Pfalz
Elkenroth,1782,50.727777777,7.883055555,Rheinland-Pfalz
Bornich,930,50.128611111,7.769166666,Rheinland-Pfalz
Fleringen,409,50.208333333,6.500277777,Rheinland-Pfalz
Würzweiler,220,49.654166666,7.862777777,Rheinland-Pfalz
Tawern,2650,49.672222222,6.516944444,Rheinland-Pfalz
Dellfeld,1408,49.231111111,7.471944444,Rheinland-Pfalz
Langenlonsheim,4210,49.894722222,7.898055555,Rheinland-Pfalz
Ediger-Eller,909,50.098055555,7.150833333,Rheinland-Pfalz
Berod bei Hachenburg,614,50.648055555,7.691111111,Rheinland-Pfalz
Leienkaul,386,50.219166666,7.085,Rheinland-Pfalz
Münsterappel,484,49.735277777,7.877777777,Rheinland-Pfalz
Etgert,66,49.779444444,7.021944444,Rheinland-Pfalz
Idelberg,61,50.721111111,7.726388888,Rheinland-Pfalz
Imsweiler,550,49.602777777,7.800277777,Rheinland-Pfalz
Fluterschen,651,50.666388888,7.626388888,Rheinland-Pfalz
Reidenhausen,189,50.058333333,7.316944444,Rheinland-Pfalz
Kleinlangenfeld,145,50.269444444,6.478888888,Rheinland-Pfalz
Immesheim,133,49.638055555,8.105555555,Rheinland-Pfalz
Bengel,851,50.016111111,7.064166666,Rheinland-Pfalz
Preist,731,49.906944444,6.63,Rheinland-Pfalz
Himmighofen,318,50.211388888,7.765833333,Rheinland-Pfalz
Brohl,349,50.219444444,7.279722222,Rheinland-Pfalz
Jakobsweiler,246,49.612222222,7.955833333,Rheinland-Pfalz
Kestert,630,50.185555555,7.65,Rheinland-Pfalz
Hüttingen an der Kyll,348,49.968055555,6.587777777,Rheinland-Pfalz
